id,url,category,title,author,published_at,scraped_at,content,length,neg,neu,pos,compound,sentiment
7,https://www.bbc.com/news/articles/c204px4zddro,bbc_news,Luxury Dubai hotel hit as Iran launches retaliatory strikes across region,,2026-02-28T18:15:02.264000+00:00,2026-02-28T23:30:49,"A luxury hotel in Dubai was hit as Iran launched strikes across the region in retaliation for a ""massive"" and ongoing attack against it by the US and Israel.
Video verified by the BBC shows a fire raging at Fairmont The Palm Hotel. Thick black smoke rises into the sky.
Dubai authorities said that four people were injured in a blaze at a building in the Palm Jumeirah area, and that the fire was brought under control. The statement did not go into further detail on the incident.
Elsewhere in the region, the UAE, Qatar, Bahrain, Jordan and Kuwait - all home to US military bases - said they had intercepted missiles fired towards them.
Huge plumes of black smoke were seen rising from an area near the headquarters of the US Navy's Fifth Fleet in Manama, Bahrain. The extent of any damage is unclear and the US has not commented.
In Doha, Qatar's defence ministry said it had intercepted several missiles apparently targeting the al-Udeid air base, the largest US base in the region.
Another verified video filmed from a building opposite the Dubai hotel shows the moment of impact followed by an explosion, as a large orange fireball erupts and the person filming appears to falls to the ground.
Large smoke plumes could be seen rising above the five-star luxury hotel as emergency services attended the scene.
Iranian media earlier said that it had launched an attack on Dubai, although it is not clear what they are targeting.
The UAE ministry of defence said in a statement on X that it intercepted a number of drones and missiles, and called the Iranian strikes a ""blatant violation of national sovereignty and international law"".
The US has about 13 military bases across the Middle East, with 30,000 to 40,000 troops normally deployed between them.
Authorities in Bahrain confirmed the attack on the US naval base, known officially as Naval Support Activity Bahrain. It is the home port for ships including anti-mine vessels and logistical support ships, though it is unclear if any were present.
Iran's Islamic Revolutionary Guard Corps (IRGC) said in a statement it was targeting US bases and assets as part of operation ""Truthful Promise 4"", in retaliation for the attack on Iran launched by the US and Israel on Saturday morning.
That attack - launched at approximately 09:30 Tehran time (06:00 GMT) - has so far targeted areas linked to the Iranian leadership, with US President Donald Trump encouraging the Iranian people to rise up against the regime.
In Israel, sirens have been activated across the country throughout Saturday - with its military saying numerous rounds of missiles had been launched at it by Iran, and that its air force is working to intercept them.
In neighbouring Jordan, the armed forces said they had shot down two ballistic missiles targeting its territory, with authorities saying there were no casualties.
The defence ministry of the United Arab Emirates (UAE) said in a statement that the country has been subjected to a ""a blatant attack involving Iranian ballistic missiles"".
""UAE air defence systems dealt with the missiles with high efficiency and successfully intercepted a number of missiles,"" it added.
It said debris fell on a residential area in Abu Dhabi, causing some material damage and killing a civilian.
Iran's Foreign Minister Abbas Araghchi condemned the attack by the US and Israel as ""wholly unprovoked, illegal, and illegitimate"", and said Iran's armed forces ""are prepared for this day and will teach the aggressors the lesson they deserve"".",3507,0.117,0.813,0.07,-0.9894,negative
3,https://www.bbc.com/news/articles/c620d3nnw80o,bbc_news,Trump's statement on Iran strikes analysed line by line,,2026-02-28T18:14:14.633000+00:00,2026-02-28T23:30:49,"In the early hours of Saturday morning, President Donald Trump announced that the US had launched military strikes on Iran.
In an eight-minute video statement posted to social media, he said the US was undertaking a ""massive and ongoing operation"" to end the Iranian threat and he called for regime change in Tehran.
""It's a very simple message,"" the president said from his Mar-a-Lago resort in Florida. ""They will never have a nuclear weapon.""
The BBC's State Department correspondent Tom Bateman and Washington correspondent Daniel Bush break down the president's words line by line to explain how he is justifying the action and assess the risks ahead.
""Our objective is to defend the American people by eliminating imminent threats from the Iranian regime, a vicious group of very hard, terrible people. Its menacing activities directly endanger the United States, our troops, our bases overseas, and our allies throughout the world.""
​​The key words here are ""imminent threats"". The commander-in-chief knows he has to justify why this attack - which does not have formal international backing nor the authorisation of Congress - is happening now.
Trump makes three cases here: that Iran has been an imminent threat to America ever since the Islamic Revolution in 1979; that it is close to developing intercontinental ballistic missiles that could reach the US - a claim which is not supported by US intelligence assessments; and that it is on the verge of developing a nuclear weapon, even though Trump had said these capabilities were ""obliterated"" after the US strikes last summer.
​​The reality over the timing is that Trump and Netanyahu view the Iranian leadership as at its weakest point domestically for years with its allied militias in the region decimated after the Gaza war. Tehran's brutal crushing of this year's protests started a stopwatch. They believe this is the moment to strike - Tom Bateman.
""We sought repeatedly to make a deal. We tried. They wanted to do it. They didn't want to do it again. They wanted to do it. They didn't want to do it.""
Trump's case here is that the US had no choice but to strike because of a recalcitrant Iranian regime that played Washington's outreach to negotiate an end to its nuclear programme. He said on the eve of the attack Tehran wouldn't ""give us what we have to have"".
Over recent weeks Trump equivocated over the extent of his demands, at times saying a deal had to include an end to Iran's conventional missile capabilities, other times suggesting it did not. But his red line converged on the demand for zero nuclear enrichment.
Tehran saw this as a humiliation. Mediated talks between the US and Iran were due to continue next week, with mediator Oman claiming on Friday a breakthrough was within reach with Iran offering no stockpiling of nuclear material. But Trump balked at this.
However, the reality remains it was Trump in his first term who unilaterally pulled the US out of the Obama-led 2015 nuclear deal between world powers and Iran. Trump said the deal was too weak. But Tehran always used this as evidence to claim it was him not them that took the path of violence over negotiations - Tom Bateman.
""For these reasons, the United States military is undertaking a massive and ongoing operation to prevent this very wicked, radical dictatorship from threatening America and our core national security interests.""
Now that Operation Epic Fury is under way, everyone - lawmakers in Congress, US allies, Iran - want to know how long it will last, and how big it might be.
President Trump's words signal that the scope and scale of the attack will be much larger than the US strike on Iran last summer. But it's notable that Trump didn't provide any more details, leaving it up for interpretation whether the strikes will last days, weeks or even longer.
It's also notable that Trump did not seek congressional authorisation for the attack. That has angered lawmakers, especially Democrats, who are calling for Congress to rein Trump in.
The administration briefed a small group of congressional leaders ahead of the attack. But on Saturday, Senate Majority Leader John Thune said he hoped the administration briefs ""all senators"" on the operation. Expect the administration to face growing pressure from Congress to justify this operation.
Separately, by linking Iran to ""core national security interests,"" Trump is seeking to convince Americans that attacking Tehran will make the US homeland safer. This will be a key challenge for Trump: building support at home for his military actions abroad, at a time when many voters would prefer he focus on domestic issues like the economy and immigration - Daniel Bush.
""The lives of courageous American heroes may be lost and we may have casualties, that often happens in war. We're doing this, not for now, we're doing this for the future, and it is a noble mission.""
Military actions always carry risk, and there is a long history of US presidents launching wars or covert operations in the Middle East that damaged them politically back home.
President Trump acknowledged that risk by admitting there are likely to be some American casualties. He may be betting that he can rally the American public behind the attack, keep the casualties at a minimum, and come away with some sort of military victory he can tout to voters ahead of the midterm elections in November.
That is a calculated risk, however. It's unclear how events in Iran will unfold. But if this spirals into a wider regional war it could draw the US back into a lengthy conflict in the Middle East - something Trump promised he wouldn't do. He campaigned on a pledge to end ""forever wars"" and disentangle the US from foreign conflicts.
Vice-President JD Vance echoed the sentiment earlier this week, before the strikes started, and it's a popular position with the MAGA base. But with each new military action abroad Trump and Vance risk alienating supporters who did not envision or want such a muscular approach to foreign policy - Daniel Bush.
""To the members of the Islamic Revolutionary Guard, the armed forces and all of the police, I say tonight that you must lay down your weapons and have complete immunity, or, in the alternative, face certain death.""
Here we get to the most critical part of Trump's speech: his strategic objective. This matters most because ambiguity over his goal has been repeatedly questioned in Congress and the path to it is strewn with the greatest risks of all.
It is now unequivocal this is a war of attempted regime change launched by the US and Israel. Decapitation worked as far as Trump was concerned in Venezuela, storming the capital and snatching leader Nicolas Maduro.
Iranian officials last week appeared to be quietly briefing out the idea that trying to do a Venezuela on them wouldn't work, that a masterplan was in place even if the supreme leader was killed, with four layers of succession ready to head the regime.
Trump is rolling the dice on a similar outcome to Venezuela, through either a popular uprising or a badly damaged regime that becomes pliant to Washington's will.
But the dangers are immense. They include the possibility of unleashing uncontrollable civil conflict and bloodshed within Iran itself; a regional conflict drawing in America's key Arab allies whose monarchies detest the idea of domestic instability; and the deaths of American troops and personnel in the region - Tom Bateman.
""Finally, to the great, proud people of Iran, I say tonight that the hour of your freedom is at hand…when we are finished, take over your government. It will be yours to take. This will be probably your only chance for generations.""
In recent months Trump has pressured Iran on two fronts, urging Tehran to abandon its nuclear weapons programme and stop the deadly crackdown on mass protests that swept the country.
Here, he sought to keep the focus on democracy-building with a direct appeal to the Iranian population. But he also added an ominous warning, saying it would be the ""only chance for generations"" to transform Iranian society. It's not quite a call for full regime change, but Trump is making clear the US wants drastic change, and expects it'll be driven from within the country.
At the same, Trump has made peacemaking a key part of his second-term agenda. He has actively campaigned for the Nobel Peace Prize, and claimed to have ended several wars since returning to office. Iran would be a major part of this legacy, if Trump can secure the outcome he desires.
Exactly what that is remains unclear, however. And if the operation in Iran backfires, it could cost Trump dearly in his push to be seen as a champion of peace on the world stage. It is now the second strike he's launched on Iran, and joins a growing list of other military actions he's taken, including airstrikes on alleged drug boats in the Caribbean and the attack on Venezuela - Daniel Bush.",8927,0.143,0.768,0.089,-0.9981,negative
5,https://www.bbc.com/news/articles/c4g0pnnj8xyo,bbc_news,US and Israeli strikes on Iran in maps,,2026-02-28T18:09:59.479000+00:00,2026-02-28T23:30:49,"The US and Israel have attacked Iran, hitting targets across the country.
The office of Iran's supreme leader in the capital Tehran is among the targets, as well as military sites across the country.
Iran has launched retaliatory strikes at Israel and US bases across the region.
Several verified videos from Tehran show large plumes of smoke rising above the capital.
BBC Verify has obtained satellite imagery taken over the city on Saturday morning, which shows significant damage to part of the compound of Leadership House, the office of Iran's Supreme Leader Ayatollah Ali Khamenei.
The high resolution image, captured by Airbus, shows blackened buildings, debris and a column of smoke rising from the site.
The location matches verified footage filmed in Tehran in the aftermath of explosions in the area.
There are also images showing that the Narmak neighbourhood, where former president Mahmoud Ahmadinejad lives, has been hit.
Another strike hit the area around the ministry of intelligence.
The Israel Defense Forces (IDF) said its strikes in Tehran targeted locations where senior political and security figures were gathered.
There are also reports of strikes elsewhere in the country.
At least 85 people were killed at a girls' school in Minab in the south of the country, Iranian state media report.
The Islamic Republic News Agency (Irna) cited a spokesman for the country's ministry of education saying that the school was ""targeted by three missile attacks"".
The BBC has not been able to independently verify this - international news organisations are often refused visas to Iran which severely limits their ability to gather information about what's going on inside the country.
Military sites have been targeted in Kermanshah, Qom, Isfahan, Tabriz and Karaj, as well as at Iranian naval facilities in Kenarak in the south of the country.
A video sent to the BBC from the small city of Kamyaran shows that an IRGC base was bombed.
The IDF has warned Iranian civilians to evacuate areas near military sites and installations ahead of the strikes.
Iran has launched retaliatory strikes on Israel and US bases in the region. Explosions have been heard in Qatar, United Arab Emirates, Bahrain and Kuwait.
The UAE's state news agency said one person had been killed after Iranian missiles were intercepted.
Bahrain's National Communication Centre said the service centre of the US Navy's Fifth Fleet has been ""subjected to a missile attack"". It is responsible for operations across the Gulf, Red Sea, Arabian Sea, and parts of the Indian Ocean.
Also in Bahrain, one verified clip, filmed from a moving vehicle, shows the moment a missile strikes. An explosion follows, sending fragments and debris into the air.
Other verified footage from Bahrain shows dark plumes of smoke rising as sirens sound across the city.
The spokesperson for Kuwait's ministry of defence posted on X that the Ali Al-Salem airbase had been targeted by a number of ballistic missiles, but that Kuwaiti air defence forces had successfully intercepted them.
Jordan, which borders Israel, said its armed forces shot down two ballistic missiles targeting its territory. An official told the AFP news agency there was no casualties but only material damage.",3242,0.062,0.883,0.055,-0.7615,negative
1,https://www.bbc.com/news/articles/cx2dyz6p3weo,bbc_news,What we know so far: Supreme Leader's compound hit and Iran's retaliatory strikes,,2026-02-28T17:32:26.001000+00:00,2026-02-28T23:30:49,"The US and Israel have launched a large-scale attack on Iran.
President Donald Trump said the US had begun ""major combat operations"" and urged Iranians to overthrow their clerical rulers once they were complete.
Israeli Defence Minister Israel Katz earlier announced that Israel had launched a ""pre-emptive attack"" against Iran to remove threats to the country.
Iranian Foreign Minister Abbas Araghchi said the strikes were ""wholly unprovoked, illegal, and illegitimate"".
His country responded by launching missiles towards Israel and four Gulf Arab countries which host US military bases: Bahrain, Kuwait, Qatar and the UAE.
It came after weeks of threats from Trump that he would order military action if Iran did not agree a new deal over its nuclear programme.
Here's what we know.
Shortly after 09:30 local time (06:00 GMT), Iranian media reported explosions in the capital, Tehran. Pictures showed smoke over the city's Jomhouri Square and Hassan Abad Square.
Explosions were also reportedly heard in multiple other cities across the country, including Karaj, near Tehran, Isfahan and Qom in the centre of the country, and Kermanshah in the west.
Videos circulating on social media showed people running in panic near sites of explosions. The sound of screams and crying could be heard in the background.
Footage from Tehran verified by the BBC showed explosions within 1km (0.6 miles) of Leadership House, the compound of Supreme Leader Ayatollah Ali Khamenei, who has ultimate power in Iran.
Satellite imagery also showed signs of significant damage in the compound, including blackened buildings, debris and a column of smoke.
It was not immediately clear whether Khamenei was there at the time of the strikes. But Araghchi told NBC News that the supreme leader was still alive ""as far as I know"".
The office of President Masoud Pezeshkian in the capital was also reportedly targeted.
Iranian state TV said President Masoud Pezeshkian was ""safe"".
An Israeli military official later briefed journalists that Israeli and US forces had carried out an initial, ""broad wave"" of strikes against ""hundreds of targets"".
Among the targets, they said, were three gatherings of senior Iranian officials. ""Several senior figures essential to the management of the campaign and the regime's governance were eliminated,"" they added.
The IDF said it had also struck ballistic missile launchers and ""strategic defence systems"", an advanced SA-65 system in the Kermanshah area.
The number of casualties across Iran is unknown, with Iran in the middle of a near-total intent blackout that monitors detected late on Saturday morning.
However, state media said at least 85 people had been killed in an Israeli strike on a primary school in the southern county of Minab. The BBC has not been able to verify the reports.
Iran's Civil Aviation Organisation has said the country's airspace is closed until further notice.
The first statement on Saturday morning came from Israel's defence minister, who said the country had ""launched a pre-emptive strike against Iran to remove threats"" and warned Israelis to prepare for retaliatory missile and drone attacks.
Just over an hour later, Trump posted a video on Truth Social confirming US involvement in the strikes and saying the objective was ""to defend the American people by eliminating imminent threats from the Iranian regime"".
""We're going to destroy their missiles and raze their missile industry to the ground. It will be totally again obliterated. We're going to annihilate their navy. We're going to ensure that the region's terrorist proxies can no longer destabilise the region or the world and attack our forces,"" he added.
""And we will ensure that Iran does not obtain a nuclear weapon.""
Iran has said repeatedly that its nuclear programme is entirely peaceful and that it does not seek to obtain nuclear weapons.
Trump also told members of Iran's armed forces could either lay down their weapons and be given ""complete immunity"", or ""face certain death"".
He also urged Iranian civilians to stay in their homes and prepare to overthrow the clerical establishment.
""When we are finished, take over your government. It will be yours to take. This will be probably your only chance for generations.""
Israeli Prime Minister Benjamin Netanyahu similarly called on all Iranian people ""to rid themselves of the yoke of tyranny and bring about a free and peace-seeking Iran"".
""Our joint action will create the conditions for the brave Iranian people to take their destiny into their own hands,"" he added.
Thanking Trump, he reiterated his message that Iran ""must not be allowed to arm itself with nuclear weapons that would enable it to threaten all of humanity"".
Israel's military said it identified missiles launched towards Israel by Iran, saying it was working to ""intercept and strike threats where necessary"".
Explosions were heard in the city of Haifa and elsewhere in Israel, but it was not currently clear if these were impacts or interceptions.
Elsewhere in the region, Bahrain's state news agency reported the service centre of the US Navy 5th Fleet, in Bahrain, was ""subjected to a missile attack"".
Qatar's defence ministry said it ""successfully countered a number of attacks targeting the country's territory"", state media reported, after explosions were heard in the capital Doha.
The country is home to the largest US military facility in the region, Al Udeid Air Base.
Jordanian spokesman Mohammad Momani confirmed they had intercepted two missiles targeting its territory and successfully destroyed them
Kuwait's air defence also successfully intercepted multiple ballistic missiles, the country's defence ministry said. A spokesman said the Ali Al-Salem airbase - where the US air force has a presence - was targeted.
Meanwhile, the United Arab Emirates condemned Iran's attack on its territory, which they say killed one person after falling debris from their air defence intercepts. They added that several missiles were successfully intercepted.
Israelis have been warned against gatherings and going to school and work unless it is essential. The guidance is in effect until 20:00 on Monday (18:00 GMT), authorities have said.
Israel's airspace is also closed to civilian flights, according to Israeli media.
Major airlines have diverted or cancelled flights to the Middle East, citing safety, and have apologised to customers.
Wizz Air has suspended flights until 7 March in Israel, Dubai and Abu Dhabi and Amman in Jordan, and in Saudi Arabia until Tuesday.
British Airways has cancelled flights to Tel Aviv and Bahrain until Wednesday, while Saturday's service to Amman is grounded.
Kuwait's aviation authority said it was halting all flights to Iran until further notice, according to state media.
Emirates has temporarily suspended its operations to and from Dubai. Lufthansa, Air India, Virgin Atlantic and Turkish Airlines have also announced cancellations.
Some countries in the region - including Iraq and Jordan - have also closed their airspace. The UAE said it has ""partially and temporarily"" closed its airspace as a precaution, state media reported.
Meanwhile, the UK Foreign Office travel guidance for Jordan, Syria, Lebanon, Iraq, Yemen, Turkey, Saudi Arabia and Oman, is now advising travellers to ""remain vigilant, follow local authority advice and take shelter if advised"".",7354,0.112,0.814,0.074,-0.995,negative
4,https://www.bbc.com/news/articles/c5yj9kr31y7o,bbc_news,How the world has reacted to US and Israeli strikes on Iran,,2026-02-28T16:00:32.316000+00:00,2026-02-28T23:30:49,"American and Israeli forces have carried out strikes on cities across Iran, in what US President Donald Trump has described as ""major combat operations"".
Trump has called for the Iranian people to rise up and government forces to surrender following what Israel called a ""preemptive attack"".
In response, Iran's Revolutionary Guard Corps (IRGC) said in a statement it was targeting US bases and assets across the Middle East as part of operation ""Truthful Promise 4"",
This comes after weeks of threats and negotiations over Iran's nuclear programme.
Here is how the international community is reacting.
United Nations (UN) Secretary General, Antonio Guterres, condemned the military escalation, and warned that international peace and security are being undermined.
""The use of force by the United States and Israel against Iran, and the subsequent retaliation by Iran across the region, undermine international peace and security,"" he said in a statement.
""I call for an immediate cessation of hostilities and de-escalation. Failing to do so risks a wider regional conflict with grave consequences for civilians and regional stability.""
An emergency UN Security Council meeting has been called for later on Saturday.
Oman's Foreign Minister Badr Albusaidi - who had been mediating this week's US-Iran nuclear talks - said he was ""dismayed"".
""Active and serious negotiations have yet again been undermined,"" he wrote on X, telling the US that the strikes don't serve their interests or that of global peace. ""I urge the United States not to get sucked in further. This is not your war.""
Iran's Foreign Minister Abbas Araghchi blasted the joint US and Israel strikes as ""wholly unprovoked, illegal, and illegitimate"".
In a post on X he said that Trump has turned ""America First into Israel First - which always means America Last"".
A joint statement by French President Emmanuel Macron, German Chancellor Friedrich Merz and UK Prime Minister Sir Keir Starmer also urged Iran to ""seek a negotiated solution"".
The statement, posted on X by the German Embassy in London, said the countries had consistently urged the Iranian regime to end its nuclear and missile programs, refrain from ""destabilising activity"", and to stop the ""appalling violence and repression against its own people"".
""We did not participate in these strikes,"" the three leaders said, adding they are in contact with international partners, including the US, Israel and others in the region.
""We urge the Iranian leadership to seek a negotiated solution. Ultimately, the Iranian people must be allowed to determine their future,"" they said.
Saudi Arabia also condemned the retaliatory attacks on Bahrain, the UAE, Qatar, Jordan and Kuwait as it denounced in the ""strongest terms blatant Iranian aggression"".
""The Kingdom [of Saudi Arabia] affirms its full solidarity with and unwavering support for the brotherly countries, and its readiness to place all its capabilities at their disposal in support of any measures they may undertake,"" the foreign ministry said in a statement.
Russia condemned the US-Israeli strikes on Iran, saying it was a ""reckless move"".
""The attacks are once again being carried out under the guise of a renewed negotiation process,"" its foreign ministry said, referring to the US-Iran nuclear talks which took place last week.
The Kremlin's statement also called on the international community to assess what it called ""irresponsible actions aimed at undermining peace, stability, and security"" in the region.
Although the UK said it was not involved in the US-Israeli strikes, Sir Keir says British planes ""are in the sky today"" in the Middle East as part of ""co-ordinated regional defensive operations to protect our people, our interests and our allies"".
Previously, Macron said the ""outbreak"" carries ""grave consequences for international peace and security"", and warned that ongoing escalation is ""dangerous for all"".
""France also stands ready to deploy the necessary resources to protect its closest partners at their request,"" he added.
Macron's statement also called for an ""urgent"" United Nations (UN) Security Council meeting.
Germany said it was informed of the attack in advance, and that Chancellor Merz consulted with relevant security ministers.
Kaja Kallas, the European Union's (EU) top diplomat, called the latest developments ""perilous"".
""The EU has adopted strong sanctions against Iran and supported diplomatic solutions, including on the nuclear issue,"" she said in a statement on X, adding she has spoken to Israel's and other regional foreign ministers.
""Protection of civilians and international humanitarian law is a priority.""
Italian Prime Minister Giorgia Meloni's office said it would be consulting allies and regional leaders to support efforts to ease tensions.
In a statement, Brazil's government condemned the US and Israeli attacks and expressed ""grave concern"".
Australian Prime Minister Anthony Albanese said his country backed the US ""acting to prevent Iran from obtaining a nuclear weapon and to prevent Iran continuing to threaten international peace and security"".
UN Human Rights Chief Volker Türk called for restraint and urged all parties ""to see reason, to de-escalate, and for a return to the 'negotiating table'"".
""As always, in any armed conflict, it is civilians who end up paying the ultimate price,"" he said, before reminding those involved that protecting civilians is ""paramount"" under international law.
Earlier on Saturday, Trump posted a lengthy video on his Truth Social website, confirming US involvement:
""Our objective is to defend the American people by eliminating imminent threats from the Iranian regime,"" he said, adding that Washington's aim is to ""ensure that Iran does not obtain a nuclear weapon"".
He also told the Iranian people to remain in shelter and not leave their homes.
""When we are finished, take over your government,"" he said. ""It will be yours to take. This will be probably your only chance for generations.""
Israeli Prime Minister Benjamin Netanyahu similarly called on all Iranian people ""to throw off the yoke of tyranny and bring about a free and peaceful Iran"".
Thanking Trump, he reiterated his message that Iran ""must not be armed with nuclear weapons that would allow it to threaten all of humanity"".
""Our joint action will create the conditions for the courageous Iranian people to take their destiny into their own hands.""",6406,0.107,0.785,0.108,-0.4006,negative
6,https://www.bbc.com/news/articles/c05v8jzjn40o,bbc_news,"Inside Iran, panic as strikes hit but for some it's a moment of relief",,2026-02-28T15:36:27.211000+00:00,2026-02-28T23:30:49,"It was around 09:40 local time (06:10 GMT) when Iranians in several cities reported hearing loud explosions .
Videos circulating on social media show people near the blast sites running in panic, with the sounds of screams and crying in the background.
But, says BBC Persian, at the same time there appears to be a sense of relief - even celebration - among those who believe the regime's downfall can only come through military intervention.
In one video, a woman speaks with unmistakable relief, saying Ayatollah Khamenei's residence has been hit.
Another clip shows teenagers at a school dancing and chanting that the strikes have happened, adding, ""I love Trump.""
Many people had been anticipating a possible US attack. Since Friday night, long queues have formed at petrol stations, and many residents of the capital, Tehran, have begun leaving the city for the north, near the Caspian Sea, which they believe is safer.
With Iran coming under an almost total internet blackout since the attacks started, it has been difficult to contact anyone inside the country.
Some people briefly managed to access the internet using methods such as SpaceX's Starlink satellite internet and virtual private networks, and may be able to do so again.
The BBC has, however, been able to reach a number of pro-regime figures who spoke about the situation in Tehran.
""We have heard lots of explosions. I live in middle of Tehran,"" one of them told BBC Newshour.
""This was a normal day until the United States and Israel started attacking the city. Our children have gone to a school in the morning. We had to go and get the children.""
Another told the BBC Weekend programme he heard fighter jets and two explosions early in the morning from his office in the north of the city. The atmosphere was tense and there was a sense of war in the air.
He said that people were shopping and stocking up on canned food.
One resident told BBC Persian via Starlink there was a heavy security presence on streets leading to the compound of the Leadership House, the office of Iran's Supreme Leader, Ali Khamenei.
Before the blackout, some people posted messages on social media in case they were killed in air strikes.
""If I die, don't forget that we exist too - those of us who oppose any military attack, those of us who will become just a number in reports of the dead,"" one Iranian wrote on social media.
Another wrote: ""Damn the Islamic dictatorship that caused this war. We have already endured three wars.""
Some posts highlight the strain of communication and fear for children caught in the conflict: ""The internet is almost down... If the network is completely cut, know that we are not soldiers for any leader, nor collateral damage,"" said another user.
""We are human and have the right to live. Try to make our future democratic, not dependent on individuals.""
Another user wrote: ""Promise that if anything happens to us, you will look after our children and be very, very kind to them. Tell them we did everything we could - we joined silent marches, we voted, we worked multiple shifts, we endured great hardship.""
According to BBC Persian, many Iranians who lived through what has been described as one of the bloodiest crackdowns on civilians in modern history say they now welcome regime change - even if it comes through military intervention and the killing of senior officials.
Others, however, fear that air strikes alone may not bring about the regime's collapse.
They worry it could survive and, in response, become even more brutal towards its own people.

At the time of protests more than a month ago in which thousands were killed , US President Donald Trump had encouraged Iranians to continue protesting, vowing that help was on the way.
Now, some Iranians report receiving text messages reading, ""Help has come"" - urging people to stay at home and calling on regime forces to lay down their arms.
But public sentiment could shift sharply if civilians are killed in the strikes, with many Iranians reacting with anger after state media reported that an Israeli strike on a girls' school killed dozens of people. There is no confirmation.
An Iranian living abroad who opposes military intervention in Iran commented: ""The first victims of this war are 40 girls in Minab, hit by a missile attack. Is this the war you cheer for?""
Deep mistrust of the Iranian regime, however, makes official reports difficult for many to accept, and some Iranians directly blamed the regime for the attack.
One user wrote: ""Even if the regime did not directly target schools, the deaths of children in Minab remain the responsibility of the Islamic Republic.
""People have no shelters, the internet is cut, phone lines are down, and there has been no warning to keep children out of school. In these conditions, the minimum requirement should be to stay at home.""",4844,0.182,0.74,0.077,-0.9988,negative
8,https://www.bbc.com/news/articles/c0rjpxxpp49o,bbc_news,At least 20 killed after military plane carrying banknotes crashes in Bolivia,,2026-02-28T13:00:39.578000+00:00,2026-02-28T23:30:49,"At least 20 people have been killed and others injured after a Bolivian air force cargo plane crashed in the western city of El Alto, the country's authorities say.
The incident happened at 18:15 local time (22:15 GMT) on Friday as the plane was arriving at El Alto's airport from the city of Santa Cruz, aviation officials said. It reportedly skidded off the runway and hit nearby vehicles.
The defence ministry later confirmed its C-130 Hercules was involved and that it had been transporting banknotes to the Central Bank of Bolivia. There were eight people aboard the plane, the air force commander said.
Police fired tear gas to disperse crowds allegedly trying to take the scattered banknotes.
Firefighters had given an earlier death toll of at least 15.
Video footage showed the plane on the ground and badly damaged vehicles. In other videos, people could be seen running away from the tear gas and police officers, some holding shields, forming a line. Some in the crowds are seen throwing rocks.
""While news crews were covering the accident, individuals attempting to steal the transported money attacked the press with unusual violence,"" the National Association of Journalists of Bolivia said in a statement.
It said a mobile TV unit was ""directly targeted"", while other journalists ""were attacked with stones, suffering serious injuries while carrying out their work"".
The government-run Bolivian News Agency reported that at least a dozen people were arrested for stealing banknotes.
""I want to make it clear to those who are trying to take money from the plane involved in this tragedy that this money has no legal value since it has not been issued by the Central Bank and does not have a serial number, and that attempting to use this money is a crime,"" the Minister of Defence, Marcelo Salinas, said.
""We also ask all those who are engaging in acts of vandalism in this area to refrain from doing so and to respect the mourning and grief we are experiencing at this difficult time.""
Bolivia's Air Force commander Sergio Lora confirmed there were eight crew members on board the plane ""including cargo personnel and flight crew"".
Bolivia's health ministry said 31 people were injured in the incident. It also issued an urgent appeal for blood donations.
El Alto International Airport was temporarily closed following the crash.
""My sister told me that she was in the car when the plane crashed. The plane's tire fell on the car, and my sister was injured because the impact of the tire hit her on the head, so we rushed her to the hospital,"" a man told the Reuters news agency.
It was not immediately clear what caused the crash, but some witnesses said the weather at the time was treacherous.
""A heavy hailstorm"" was falling and ""there was lightning"" when the plane went down,"" a woman whose car was struck by the aircraft wreckage told the AFP news agency.
An investigation into the incident is under way.",2925,0.101,0.867,0.032,-0.9839,negative
